f0,f1,f2,f3,f4,f5,f6,f7,closest_centroid,a,neighbor,r
-0.1027,-2.422,-1.493,0.2017,5.5453,-3.6932,-1.588,-0.5767,0.0,3.8750257728175184,1,0.7713
-6.3792,-2.6801,0.9086,2.4337,2.7691,2.1726,-3.8185,-1.3071,3.0,3.7067102800191964,3,1.2445
-2.9921,-2.5704,0.5169,1.3911,1.4999,-0.235,-2.3281,-0.0411,1.0,1.0671665333958011,0,72.3669
1.7225,2.128,0.2463,-1.9973,0.3059,0.566,0.2286,2.012,2.0,0.5969729809631268,1,91.2094
1.4176,-0.3775,-0.3502,-0.6872,2.2461,-2.8631,0.8103,-0.1441,0.0,2.7130411202191524,1,67.7368
-1.6933,-1.8904,-0.077,1.2492,0.4917,0.0433,-1.7116,0.368,1.0,1.0097653836411715,0,146.3344
-2.6179,-3.7236,1.7502,0.8618,0.7431,-3.042,-0.9753,-1.9377,3.0,1.0938911600337535,3,16.5262
-0.3346,-0.1915,2.0834,-1.3283,1.7881,-2.4039,0.739,0.3292,1.0,2.253112387343339,2,45.227
1.7891,2.4061,-0.3559,-0.9847,-0.0624,0.9779,1.2095,1.473,2.0,1.1548496655409324,1,103.2892
0.8791,-0.6927,-1.0372,1.1741,-0.7254,-1.1142,1.3099,-1.2943,0.0,1.697931927375182,1,111.59879999999998
0.7854,2.8252,0.1811,0.3026,-2.4342,3.052,1.7832,2.0558,2.0,1.0423981149253894,3,18.0138
-1.5283,1.4376,1.4182,-0.9306,0.8917,1.9282,-0.7277,1.1415,1.0,1.6117283083696208,0,130.4108
-1.0894,-1.0815,2.3999,-0.8042,1.0839,-2.3148,0.1856,0.3648,1.0,2.235065824534033,2,61.152
-3.5345,-1.8199,2.4661,2.4382,0.1473,-0.2697,0.4037,1.518,3.0,1.2920374452778034,3,36.785199999999996
1.7884,0.0536,-0.9656,-0.313,1.333,-1.5657,0.4638,1.0236,2.0,1.536938316914507,3,197.5766
-3.6245,-6.5253,0.4471,3.7124,1.3086,-3.224,-2.9737,1.0374,0.0,4.852309462513698,1,5.1072
1.3991,-2.11,0.1451,-1.7998,-1.4006,-2.4515,-1.7928,-0.7677,1.0,1.9611904930424267,0,55.912099999999995
1.9582,1.0882,-1.3894,3.0823,-0.0949,-0.9114,4.6774,1.7399,0.0,4.942469505217002,1,4.7195
-0.5651,0.0266,2.3254,-0.8737,-1.228,0.203,-0.46,2.9664,1.0,1.2192983925192382,2,27.8754
0.7287,0.9659,-1.0587,2.5446,-2.1672,1.5905,2.3734,1.3892,3.0,1.3847282729835497,3,19.7213
-1.6883,-3.8869,-1.8641,3.2037,-0.0684,-0.6179,-2.1419,-1.0103,0.0,2.6916948582630975,1,39.547
-1.783,0.8234,0.2085,1.6595,-0.9691,2.2978,1.0587,-1.1544,3.0,0.641432740043726,3,96.9854
5.1085,4.095,-1.7934,-2.4268,1.0897,-0.6734,3.1515,0.779,2.0,1.7631190941056716,1,31.267699999999998
-1.8496,-3.1136,1.8105,-0.266,-2.3652,-1.3596,-1.8635,-2.0448,1.0,2.300746563617993,0,42.3617
-1.0287,2.1904,-0.2308,2.273,-2.1121,2.8569,3.4389,-2.5913,3.0,1.0001634666393302,3,33.8352
2.1817,-2.4835,-0.6721,-0.5809,-1.0639,-3.3706,-0.736,0.0529,0.0,1.906022263773434,1,41.3758
-2.7496,-0.3795,1.5893,1.9959,1.3351,0.8268,0.1969,2.8617,3.0,1.170076570144024,3,38.087199999999996
-1.7165,0.2549,3.3524,-2.7684,2.1409,-1.3366,-0.6804,-0.204,1.0,2.6114806738706706,2,6.4834
-1.3289,1.7572,0.2087,1.4321,-1.6051,3.1637,1.4095,-0.4714,3.0,0.6170162315531079,3,68.5164
-0.3743,0.2023,-0.2792,1.2549,-1.4233,1.4952,0.2733,0.765,3.0,0.5733810338684042,3,98.29570000000001
-2.1639,0.8753,-1.0503,3.5368,0.4018,1.9573,2.8234,-3.2905,3.0,2.1579558197516446,3,8.835
-0.5732,2.1908,3.5811,-1.5721,-1.5094,0.2533,2.6564,0.3615,3.0,1.0538645358868453,3,26.731099999999998
2.192,1.8229,-2.3761,0.0664,0.9396,-0.4425,2.6617,-3.5818,2.0,3.1560937929662365,3,22.2842
8.5883,5.3948,-4.931,-3.0016,-0.2788,0.0505,3.4306,-0.1509,2.0,4.702362693370215,1,2.029
-0.3354,2.0422,1.4971,-0.5558,-1.9122,2.6476,0.3917,2.5415,1.0,2.0530758315269315,2,27.887999999999998
-3.1674,-0.0631,3.7354,-0.0528,3.4981,-1.5486,1.1047,1.4894,3.0,1.4163268019775659,3,10.3942
0.0083,-2.0953,-1.0735,2.3,0.5184,-2.2687,1.1225,-1.1674,0.0,2.7360572070042677,1,38.9597
0.7884,-1.0537,-0.7252,-0.2772,0.3379,-1.1315,-0.9874,0.203,0.0,0.9363128483578559,1,195.4484
3.1942,-0.3856,-2.3656,-0.7534,4.8754,-3.676,-0.1436,2.3085,2.0,3.6308786994335134,3,4.1483
3.6303,3.3187,-1.4357,-2.5052,1.0444,0.737,0.5823,2.0897,2.0,1.5432000226801452,1,41.450199999999995
1.2515,1.5395,-0.4073,-2.0073,1.787,0.2065,-0.6737,0.8129,2.0,0.7531006108084115,1,130.8108
-2.2879,-0.056,0.6932,1.4295,-0.6256,1.55,0.369,-1.282,3.0,0.41629049953127945,3,116.5364
-0.5634,1.5482,1.8531,-0.779,-1.3429,1.7054,0.405,1.9194,1.0,1.167341817977922,2,79.2295
-2.2312,0.0326,2.9449,-0.2423,1.217,-0.6253,0.7154,0.8714,3.0,1.2458616737021806,3,67.22749999999999
3.616,0.5348,0.5568,-0.1909,0.8482,-3.7917,3.2616,5.1447,2.0,5.173368719702859,3,2.6752
2.0427,3.6782,-2.789,-1.9691,2.8287,1.6344,0.7277,-3.5115,2.0,2.994702726482213,1,34.175999999999995
-2.3837,-2.3379,2.5632,-0.8339,-1.6018,-1.1116,-1.5249,-2.3075,1.0,1.6736183645024942,2,50.698899999999995
-2.9916,-2.8583,2.0743,0.5459,-2.2045,-0.4192,-1.5739,-2.2107,1.0,2.0871827112162484,0,33.985899999999994
-0.3711,-2.9445,0.3709,-1.2352,-1.1894,-1.7858,-2.8708,-1.9458,1.0,2.093909482284276,0,34.54769999999999
0.6782,3.0494,2.5982,-1.3013,-2.4639,1.1721,3.0973,1.3981,3.0,1.8692632960607762,3,15.520199999999999
0.4694,0.9836,-0.8164,-0.1663,1.5982,0.1418,0.4771,-0.4103,2.0,1.3900005143883944,1,192.5144
-0.5365,1.1354,-1.9873,2.5931,0.5357,1.7211,2.0789,-2.2839,3.0,2.51348113380626,3,21.0854
1.3406,1.4703,0.111,-1.9595,-0.025,0.4866,-0.3504,0.8731,2.0,1.0410016186346682,1,133.3713
1.7602,2.9077,-2.5552,-1.9653,2.4625,1.0631,0.4733,-4.2791,2.0,2.9575951768286335,1,29.0201
0.3,1.5712,0.3307,0.7134,-2.0899,1.6325,1.9138,0.6182,3.0,0.6010929462237946,3,80.9785
-0.4841,-2.955,0.4585,0.3831,-2.8663,-1.1979,-1.5566,-1.0081,0.0,0.7517918262391535,1,39.641099999999994
-0.8953,0.7291,0.2341,1.0199,0.6058,1.1664,0.5794,1.3136,3.0,1.0040839855310912,3,136.20999999999998
-1.3595,0.5114,2.0202,-0.5502,-0.9161,1.2649,-0.4408,1.6139,1.0,1.0483621082431391,2,118.30879999999999
0.2867,3.2445,-0.3314,0.9742,-0.3852,2.4157,3.24,-0.2911,2.0,1.6482048446719255,1,32.802
-1.1252,0.3652,0.5516,-0.9508,1.9301,0.259,-0.9103,-0.77,1.0,1.3218875557323326,2,123.20109999999998
2.3683,4.0207,-1.7756,-2.4679,1.3578,2.1414,0.6002,-1.241,2.0,2.651101137263536,1,52.3745
-1.9522,-1.9178,1.3612,1.9323,2.3791,-2.2128,0.6569,1.7581,3.0,0.8285468846118494,3,61.652100000000004
-0.9841,-0.5831,1.2012,-0.3241,-0.48,-0.1192,-0.5467,-0.039,1.0,1.2235308332853738,2,226.66199999999998
-1.5822,1.2274,2.7382,-1.7,-0.512,0.7239,0.4846,-1.2253,1.0,2.291059839899429,2,82.43639999999999
-1.3648,0.1569,2.9552,-1.4885,0.747,-1.0173,0.2861,0.3985,1.0,2.1653354959451443,2,78.9447
3.9355,2.3305,-1.3612,0.3599,-1.7709,-0.7722,4.379,0.4654,2.0,1.754441486627579,3,11.7381
5.002,3.0315,-2.4568,-1.9431,0.7536,-0.8201,2.2378,0.3977,2.0,1.2573224924417772,1,43.4689
-1.8345,1.1158,2.5912,0.28,-0.0491,0.9245,1.3981,1.7175,3.0,1.5635189317689753,3,61.8381
-2.2928,-0.5868,-1.351,3.5728,-0.8395,1.9821,1.0446,-3.1627,3.0,0.9584961815260367,3,24.1439
0.837,-0.0368,-1.2157,-1.12,2.2008,-1.3765,-0.3706,-2.5772,2.0,2.428304373426033,1,26.0065
-0.5619,-3.8005,-2.302,2.07,2.2988,-2.0786,-2.662,0.0583,0.0,2.6355111250002357,1,25.648600000000002
-1.7329,-2.7974,-0.7238,1.7775,-1.4289,0.537,-2.3866,-0.8808,0.0,1.6329123736441,1,53.0573
-0.442,3.3681,2.159,-2.6411,0.8784,1.9952,0.5049,1.0293,1.0,2.5422484300319677,2,43.545399999999994
-0.6993,-0.2216,-0.5599,-0.6833,2.7357,0.2489,-2.168,0.4222,1.0,1.4032403393574457,2,89.2392
2.2376,2.8721,0.3449,-1.8315,1.1899,-1.4549,3.6855,-1.9007,2.0,2.309159829894845,3,1.2450999999999999
-3.7375,-2.4991,-0.6681,2.6982,-1.8567,2.8615,-2.9654,-2.1,3.0,3.1112387388305627,3,4.6303
1.2299,-2.3438,-0.8435,1.5877,0.6269,-2.9343,0.2034,2.5314,0.0,3.5680728537965707,1,47.915099999999995
1.4604,-0.3848,-1.1589,0.3836,-2.0627,-0.1062,0.2667,-0.4738,0.0,1.1927933182240746,1,101.01459999999999
-4.173,-1.9095,1.6637,0.9644,0.82,0.8521,-2.1734,-1.1062,1.0,1.6957380900363082,0,41.45609999999999
1.5007,2.7613,-1.492,0.5049,1.2425,1.1662,2.4347,0.3454,2.0,1.6896430392245556,3,65.98729999999999
-2.2207,-0.8163,0.4097,0.1838,1.8778,1.1336,-2.6659,1.4577,1.0,1.9177800447392297,0,79.4313
-0.6919,-2.6143,-1.9132,1.7573,-1.7573,0.5193,-2.2091,-1.8739,0.0,2.2636169949883307,1,22.3539
-5.3123,-0.2306,5.4006,-0.4954,-2.1774,0.6061,1.4864,-5.2922,3.0,4.271497074797077,3,0.2527
3.9553,0.1283,-1.6024,-1.5803,-1.2143,-2.0919,0.617,-0.3454,2.0,1.1460630131018084,1,57.6297
-0.9533,-2.0071,-1.4397,1.4122,2.2953,-0.6364,-1.9445,0.3213,0.0,1.1250950404299176,1,81.1751
1.5468,1.3296,-1.6055,0.1676,-0.1377,1.1303,0.4384,0.8257,2.0,1.2294779379883154,1,118.0715
1.7224,-1.8652,0.5578,-1.8327,-2.0486,-3.5052,0.1472,-3.0904,0.0,1.7776606762821725,1,8.472699999999998
3.1754,1.6468,-2.9269,0.6361,-1.1256,1.1414,1.2029,1.0586,2.0,1.6609650748886884,1,30.814
1.3916,3.4506,-0.4927,-2.3752,-0.4036,2.2355,0.7624,-2.0538,2.0,2.866095148455473,1,66.7949
0.6009,-0.4963,-0.895,0.3672,1.1608,-0.786,-0.2941,0.8141,0.0,1.5979603155272664,1,232.7071
-0.5458,-3.0363,0.6222,-1.0874,-1.9078,-1.825,-2.4319,-2.7575,1.0,2.224054626127694,0,28.245399999999997
0.4872,-0.6707,0.1865,1.8673,-2.9997,-0.3069,1.8998,0.7126,3.0,1.5157681682895976,3,34.3076
-3.4265,-2.8414,0.4109,3.9018,-1.0337,0.1191,0.2285,-1.4672,3.0,2.4258410582723684,3,17.3622
2.1397,5.0567,-1.8758,-0.6602,-0.4492,3.2301,3.4142,-2.6024,2.0,2.7723215434000434,1,18.9932
-1.814,0.5334,0.2234,4.2928,-0.8802,0.8116,4.5285,-1.2539,3.0,3.2867439404371006,3,2.1888
-0.542,-3.4209,2.648,-2.3457,-0.9801,-3.4054,-2.868,0.4015,1.0,3.743966328641325,2,16.1728
-1.9592,-1.7677,2.4802,-1.0309,0.1328,-0.5869,-2.588,2.1563,1.0,2.6564811104165598,2,24.437
-2.279,-4.1417,-1.2646,3.1874,0.3343,-0.6917,-2.5144,-0.2275,0.0,2.5840535985153257,1,46.418699999999994
2.173,1.7668,-0.4306,-1.1455,2.2988,-0.9679,1.1615,2.4599,2.0,2.376936639879151,1,99.3352
0.2578,2.0819,0.7177,-1.9048,-0.4079,1.4818,0.1155,-0.6354,1.0,0.7761565370464907,2,103.09549999999999
-1.8699,-2.0784,0.246,1.4696,0.4973,-0.1772,-1.5532,0.8931,3.0,1.2127926698327276,3,129.3426
1.0208,-1.8831,0.5356,-1.8758,-0.6601,-2.2653,-1.978,0.2377,1.0,2.1363648541389186,2,56.66029999999999
6.2701,-0.6737,-1.6859,-2.7997,-2.5323,-3.999,0.2631,1.1345,2.0,2.5843946892841245,3,2.7535999999999996
-2.0644,-0.9811,-0.2261,2.7446,-0.6665,0.2129,1.6838,-3.5575,3.0,0.4780064748515429,3,46.0268
-0.9111,0.3549,0.8269,0.7679,-1.3017,0.9733,0.9015,-0.0651,3.0,0.7752749641256309,3,176.34
3.0123,3.2203,0.3373,-1.8213,1.8108,-0.859,2.6512,3.383,2.0,2.7410385787142797,3,32.345299999999995
-1.1885,2.7404,0.8225,0.9101,-1.7956,3.4395,2.2519,-0.5118,3.0,0.40599763546108425,3,55.271699999999996
-0.0229,2.0319,-0.1841,-1.2365,0.9412,1.3884,0.3187,-1.7872,2.0,0.9932460118218428,1,83.32839999999999
2.9723,-0.1174,-0.4761,-2.2762,-0.4888,-1.6697,-1.0054,1.8033,2.0,1.0527619816463762,1,37.8669
-0.9475,-0.0696,0.2189,2.611,-1.8415,0.382,2.8066,-1.482,3.0,1.3630441042020593,3,67.9838
-2.5909,-1.1669,2.5517,-0.2154,-0.8616,-0.1159,-0.6515,-0.9911,1.0,0.9300775559059594,2,125.0383
4.157,2.5894,-1.1453,-1.508,0.2935,-1.7765,3.5499,-0.5474,2.0,1.8087380766711374,3,25.542700000000004
-0.4662,0.5352,1.3199,0.1153,-1.5398,0.6083,0.9799,0.5849,3.0,0.6092526159155979,3,151.29430000000002
-3.3958,-1.9183,1.7515,0.7009,0.584,0.025,-1.601,-0.889,1.0,1.746953127591006,0,88.5222
0.6495,0.1952,-0.3896,-0.3489,3.2674,-0.9697,-0.649,3.2028,2.0,2.138636939735215,1,43.8754
3.0427,-1.4098,-1.1798,-1.6375,-0.9872,-3.2652,-0.189,-1.9611,0.0,1.7301708441653945,1,24.225
-1.6411,0.5164,-0.2097,1.4407,-0.9996,3.0872,-0.7226,0.8631,3.0,1.2419352076497403,3,32.3532
-0.5103,1.02,-0.1823,-0.2856,1.2127,1.1022,-0.2347,-0.2396,1.0,1.0609141011410865,0,175.3062
-1.3664,-0.7155,1.1483,0.2427,-0.8108,0.2136,-0.399,-0.245,1.0,1.2388248665570127,0,207.71249999999998
-0.751,-1.1909,-1.5512,2.1898,-0.1399,0.5069,-0.278,-1.1015,0.0,2.260574093012657,1,92.77510000000001
2.6703,-1.2918,-1.437,-0.855,0.3564,-2.4533,-0.9838,1.3011,0.0,1.4951664823691024,1,69.85119999999999
-1.0349,2.1374,2.6067,-1.9608,-0.1888,1.6968,0.0655,1.4571,1.0,1.7052288233548012,2,79.7122
-1.6884,0.3485,3.3284,-0.8511,-0.6385,-0.7262,1.5555,-0.8365,3.0,0.8459720503657333,3,70.5558
1.0779,-1.7865,-1.2824,1.1578,0.6835,-1.8862,-0.4091,1.6489,0.0,2.1551342811992016,1,115.14889999999998
-5.003,-5.4465,-0.375,3.451,0.704,0.0958,-4.4882,-1.5783,0.0,3.11912094347109,1,8.0433
2.6858,5.3743,-2.5025,-4.0507,1.3492,3.4297,0.0447,-4.2437,2.0,5.584142944982694,1,11.0414
-0.3618,-3.3471,1.7409,-1.8016,-0.9002,-2.8784,-2.9961,0.307,1.0,3.1020581264702325,2,27.038899999999998
-0.7305,-1.7293,1.684,-2.0107,-0.5414,-1.7181,-1.8388,-1.713,1.0,2.9161667030538556,2,51.8022
2.6655,2.3874,1.3684,-2.4033,-0.2525,-1.3131,2.4559,1.8144,2.0,2.1219185022050215,1,15.7915
-0.7778,-1.5415,-0.9785,1.9588,0.0701,-0.449,0.0197,-1.1941,0.0,1.9616136010947725,1,114.34639999999999
-2.5229,-2.3092,1.5693,1.0367,-0.0689,-1.4424,-0.1312,-2.1258,3.0,0.46958780861518157,3,72.096
1.0497,-2.3137,0.3906,-0.6175,-2.8623,-2.2679,-0.5876,-1.2339,0.0,1.137577368797395,1,49.5901
0.6608,0.9876,-1.3392,-0.9205,3.1805,-0.2317,-0.3981,-0.8337,2.0,1.3836244396511668,3,69.8115
-0.6007,-0.8358,-0.9968,0.8019,0.8951,0.6526,-1.6768,0.9252,0.0,1.2000582944173992,1,138.6214
0.3358,0.7971,1.8855,-2.7872,-0.1496,-0.8359,-0.0698,-0.8028,1.0,2.015981914601418,2,56.319199999999995
2.5377,-0.608,-1.5191,0.6361,0.5241,-2.0283,0.7483,2.3719,0.0,2.648645744526815,1,71.0957
-2.085,1.0124,2.1734,-0.2228,-0.1345,1.0171,1.0285,-1.0995,3.0,0.9323146089169657,3,122.25699999999999
-1.2431,1.869,0.9839,-1.2273,1.8199,1.9549,-0.7876,1.0099,1.0,2.0948738362965917,0,101.0921
-0.7828,-0.3382,1.4597,0.099,0.9408,-0.8873,0.3044,1.8289,3.0,1.1701843188147756,3,159.6495
-2.0957,-0.5822,2.4846,-0.6142,-0.6658,0.2123,-0.7614,0.1263,1.0,1.2956970672190333,2,149.1433
0.8705,0.1173,-0.333,0.4186,1.188,-1.4421,1.4309,0.3943,0.0,2.2842222812152064,1,183.9006
-0.9318,0.1197,1.3778,-0.7684,-0.4937,-0.1563,0.3644,-1.8008,1.0,2.24150409100675,2,131.35449999999997
-2.8287,-6.1732,-1.0658,2.9959,1.551,-2.5011,-4.1211,-0.2082,0.0,3.486727829928797,1,7.7963000000000005
3.5257,-1.2046,-2.2936,-0.5897,-0.2076,-2.7614,-0.201,0.0276,0.0,2.1989886038813387,1,42.410799999999995
2.9907,1.7831,0.703,-2.5401,-1.6989,-1.3246,2.0589,-0.4153,2.0,1.1855324289111615,1,18.8632
-1.1124,1.2748,-0.5152,1.5115,-1.2954,3.4826,0.0409,0.8057,3.0,1.0432987347830962,3,32.8681
0.8531,-1.6719,0.283,-0.2705,2.3028,-3.2602,-0.4838,2.5692,0.0,3.2642487788157317,1,63.8426
-1.7515,-2.7271,2.6289,-0.8049,-3.4259,-1.7579,-0.7008,-3.6618,1.0,2.466850644039889,0,21.6986
1.9207,4.1932,-0.6984,-0.2875,-1.2222,2.6329,3.2365,0.1683,2.0,2.1289862423228567,3,21.252899999999997
2.0884,0.1247,-0.7339,0.3862,-1.1336,-0.7198,1.0243,2.0803,0.0,0.9262544520810664,1,69.42739999999999
-1.0864,-3.5666,-0.5711,1.1864,-1.7521,-0.409,-3.1343,0.0271,0.0,2.119523189304612,1,26.3231
2.1655,3.0027,1.2932,-1.83,3.5426,-2.064,3.2759,3.1366,2.0,4.198735357223649,3,12.243500000000001
-4.9088,-2.6423,2.6345,1.1904,-0.2432,0.5632,-2.1196,-1.3346,3.0,1.8956230295077132,3,18.274199999999997
-0.3357,-0.9985,0.3916,-1.0135,2.1551,-1.44,-1.5843,0.5739,1.0,1.6761746925663805,2,102.60839999999999
0.4886,1.0842,-0.4381,-0.2659,1.0546,0.1807,0.7172,-0.2561,2.0,0.911354470006045,3,216.52030000000002
-2.3738,-0.751,2.0052,0.6256,-0.5412,-0.2601,0.7432,-1.7966,3.0,0.5005362724119042,3,118.50859999999999
-1.4036,0.0234,-2.1553,3.5451,-0.1876,2.8189,0.2329,-0.1429,3.0,1.4291405039393443,3,15.2513
-1.4204,-2.2192,-2.2358,2.4998,-1.1729,1.692,-2.3856,-1.3571,0.0,2.795150360892952,1,22.204
-2.3715,-0.4438,0.2852,1.8407,-0.6846,1.5539,0.1643,-1.5728,3.0,0.7319952049023247,3,95.27539999999999
-1.567,0.0117,-0.6376,2.9616,-1.2935,1.1039,2.5072,-3.5836,3.0,0.5603197658480424,3,38.7011
-1.9124,1.2755,1.6449,0.5155,-1.2651,2.0432,1.2517,-0.7401,3.0,0.8154265693488265,3,115.5474
-0.6339,1.2065,-0.0986,-0.4994,1.8783,2.0133,-1.6501,2.7819,1.0,2.7120674530697055,2,67.9553
4.4494,5.2807,-0.7915,-3.3304,2.9346,0.1983,2.5171,3.2133,2.0,2.6984177734368706,3,14.0748
-0.452,-0.832,-0.6193,2.4813,-0.7612,-0.3371,1.6733,-0.8418,3.0,1.3614714539791133,3,86.7717
3.267,3.0108,-2.6808,-0.8419,1.2854,0.9554,1.3685,0.426,2.0,2.1541332177931833,3,70.6906
4.2843,4.2037,-0.9016,-2.3884,2.8718,-0.9894,3.1196,2.4667,2.0,1.2475488607665752,3,26.9298
1.3124,1.8502,0.5068,-1.9658,2.9469,-0.9006,0.5509,2.1755,2.0,1.9311005722126444,1,54.2888
-0.3507,3.2256,3.4408,-2.7773,-1.2937,1.5236,1.6149,0.7393,1.0,2.8141124604393477,2,23.9013
-2.3079,-0.1909,2.9431,-1.3768,1.1697,-0.3303,-0.857,0.377,1.0,2.2132905615847185,2,86.33139999999999
-1.2169,-1.774,-0.5234,2.3177,-0.4,-0.5005,0.3548,-1.3206,0.0,2.291193217517894,1,102.6508
0.6792,-1.0454,0.1011,0.6489,0.6528,-1.8221,0.3556,2.3495,0.0,2.6405280096980603,1,132.11
-1.8201,-0.7947,-0.2284,2.8939,0.1983,-0.3693,2.3161,-3.0802,3.0,1.4193891996207364,3,36.6421
-0.6295,-2.3654,0.4882,2.048,-1.8078,-1.8711,1.1663,-0.9199,0.0,2.2596664267099245,1,54.1375
1.2685,-1.9722,-4.1672,2.1165,2.4057,-1.0315,-1.5481,-0.1407,0.0,2.5301833905865383,1,13.1562
2.2849,-1.3119,-2.5547,-0.2956,-0.69,-0.7199,-1.9334,0.0938,0.0,0.8407191921206559,1,56.8327
-0.1904,0.6575,1.9609,-1.1472,2.7844,-2.4425,1.8373,0.1995,3.0,1.1182140224482957,3,30.2104
-2.0715,0.3479,1.8035,-0.4423,0.3391,1.4055,-1.0389,1.1472,1.0,1.4492565300870661,0,148.3074
0.1312,0.2782,-1.5069,1.699,-0.0562,0.4112,1.5116,-1.9403,0.0,2.415891533161205,1,74.08439999999999
-1.7431,-1.6895,-1.677,1.9167,-1.6132,2.3614,-2.5093,-1.6492,0.0,2.7433477796298447,1,12.7135
0.6502,-3.8872,-0.917,1.2859,3.5287,-4.8871,-1.2477,2.6166,0.0,5.0952003199089235,1,7.0945
-0.0231,2.0593,-0.991,1.8378,-2.3214,3.561,1.5791,0.4821,3.0,0.6089320898096957,3,29.8889
2.0832,-0.2079,-2.6808,0.5512,1.4744,-0.6412,-0.4807,1.2325,0.0,1.9529626417317871,1,92.84530000000001
2.0712,0.4993,0.7317,-1.2777,2.1339,-3.858,2.7099,-0.017,2.0,0.9174807300428748,3,14.2709
5.5264,4.0254,-2.648,-2.1888,-0.5596,0.013,3.1079,-0.8022,2.0,2.257052726455458,3,19.99
3.6197,0.3252,-4.6046,-0.1308,2.068,-0.8774,-0.4813,-1.142,2.0,3.275637834071403,1,8.0673
1.9928,0.1601,-3.2979,0.8696,-1.9091,1.64,-0.7129,-0.8293,0.0,2.3629743206391396,1,20.944499999999998
-1.8485,-1.4597,0.041,4.978,-1.0408,0.4903,2.0773,2.8511,3.0,1.065077335220316,3,6.1674
0.1866,-1.1633,0.1514,2.0992,-2.6419,-0.5325,1.5071,0.8892,0.0,2.5814141105215955,1,41.399
-2.19,-4.3939,-1.2449,2.9472,1.0797,-1.2207,-2.8697,0.2345,0.0,2.434930508248643,1,44.2052
-0.343,-1.3039,-2.9992,0.99,0.3229,1.5174,-2.9111,-1.9051,0.0,1.9217227947859703,1,17.3286
-1.9345,-0.4795,3.0381,-1.2014,-0.1704,-0.1982,-0.9514,1.2756,1.0,1.946812040233982,2,91.34769999999999
-2.3605,-1.4979,1.6676,0.182,0.068,0.0585,-1.6211,0.4926,1.0,1.6455840817168834,0,152.6968
2.1169,3.1935,0.177,-2.1904,2.6962,0.1333,1.0543,3.3071,2.0,2.024166949636317,1,31.621899999999997
-0.663,0.9315,0.9945,-0.9225,0.2322,0.8999,-0.2498,0.2199,1.0,0.6634171462963558,0,219.7903
2.893,0.7162,-2.6137,-0.3657,-0.2541,-0.1477,0.2308,-0.4214,2.0,1.3021318596824232,1,114.7366
0.4715,-3.5828,-0.7861,0.8857,-1.3381,-2.383,-1.7587,0.01,0.0,2.0121425521070817,1,37.218599999999995
-1.9789,0.3447,3.6766,-1.1483,-0.6504,-0.4104,0.9839,-0.2685,3.0,0.4759899263640012,3,69.4215
-4.3875,-2.4529,1.3305,3.8041,3.499,-1.2195,0.5981,0.589,3.0,1.745006008585641,3,2.2331
1.1257,3.166,1.0969,-2.516,0.5713,1.3526,0.6029,1.9933,2.0,0.5771737000245248,1,49.92229999999999
1.4565,2.1889,0.046,-1.0182,1.1911,-0.4015,2.1484,-0.0146,2.0,1.241807098546308,3,106.30259999999998
1.1811,2.1352,1.6253,-2.3042,-1.0879,-0.0404,1.6133,-0.2304,2.0,0.9906091711669163,1,42.5378
-1.3044,-2.7336,-1.8679,2.8803,1.0981,-0.6537,-1.1491,-0.9072,0.0,2.3820101616072096,1,55.849999999999994
1.7014,-0.4578,-1.8011,0.0195,-0.957,-0.2156,-0.5685,-0.3995,0.0,1.0622531995715527,1,133.33810000000003
0.8836,2.949,-0.4684,-0.3225,0.0711,1.8995,1.8954,-0.1003,2.0,1.3105666293630391,1,86.46679999999999
-1.3232,-0.7238,0.2536,1.5129,-0.4692,0.0334,0.7919,-1.3671,3.0,0.6474733585252771,3,151.6033
2.4699,2.6962,-1.424,-2.1631,0.5996,0.977,0.3535,-0.6647,2.0,1.8385302091616547,1,95.4049
2.7999,1.4699,-2.2381,-0.1524,1.4958,-0.6675,1.4617,0.3658,2.0,1.3502210707880418,3,125.5539
-0.275,-0.0597,0.9685,-0.6575,-1.4446,-0.2458,0.4699,-1.8604,1.0,2.0314541515869857,0,105.2918
1.4656,0.9306,-2.7617,-0.4482,1.0206,1.3697,-1.3461,-0.577,2.0,1.266759866746656,1,43.4283
-1.2398,1.608,2.4529,-0.9459,-1.6392,0.5546,2.4375,-3.296,3.0,1.869446621329424,3,24.1572
3.6364,1.1769,-0.5775,-2.3472,-0.6857,-1.5403,0.7931,0.7798,2.0,0.8186786487993891,1,55.81699999999999
3.6038,0.3879,-0.5007,-0.8518,-0.0175,-3.7337,3.1955,-0.5484,2.0,1.5113410601184596,3,12.7218
1.0575,-0.8832,0.984,0.1881,-2.5943,-2.4807,2.552,-1.9131,0.0,2.1932346066939554,1,24.0425
-0.0206,1.6036,0.6619,-1.3792,1.0997,1.1256,-0.4943,1.5953,1.0,1.2590931021969736,2,150.7671
-2.6883,-0.27,-0.7547,3.2629,-0.7564,2.0967,1.2681,-3.4715,3.0,1.1349486243879015,3,22.676499999999997
-0.0246,-0.2768,-0.6174,-0.5861,2.1263,0.6246,-2.7965,3.3932,1.0,2.7688806890149658,2,32.85849999999999
-1.8931,-4.7019,-0.6652,3.0096,0.3783,-2.081,-2.1178,0.4764,0.0,2.6547023241787375,1,34.8977
-5.7786,-5.0097,1.3803,2.8994,1.3729,-0.3926,-3.7686,-0.8663,3.0,2.9012949591518606,3,4.1477
