f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
2,64,170,124,96,6,9,14,19,12,0.0,training,0.41733333333333333,,0,,,18.37766637754625,0.4497872657333124
3,59,139,137,65,4,7,18,18,13,0.0,training,0.36183333333333334,,0,,,-23.95415789068001,-6.433427430873615
3,65,137,136,106,5,8,12,15,10,0.0,training,0.43633333333333335,,0,,,-25.640433170942142,-11.15875453089388
2,68,145,102,95,4,9,15,16,11,0.0,training,0.43066666666666664,,0,,,-2.691151660978516,35.48119914379095
3,66,156,138,88,6,8,22,17,12,0.0,training,0.3418333333333333,,0,,,-1.8007061196084189,-11.121463127490337
3,49,180,160,104,5,7,5,11,11,1.0,training,0.27616666666666667,,1,,,19.79724628482287,-40.4138236379707
3,48,193,125,66,6,8,5,8,13,1.0,training,0.3393333333333333,,1,,,43.5525628570888,-1.283520974454092
2,53,157,132,95,4,9,8,16,13,0.0,training,0.49216666666666664,,1,,,1.5996385232706782,-5.0950376551566965
2,40,187,145,97,6,7,6,8,10,1.0,training,0.394,,1,,,31.34104447699462,-25.343580930618437
3,49,133,128,75,4,8,15,19,12,0.0,training,0.449,,0,,,-24.23688130700588,6.9064403832074355
3,64,158,125,89,5,7,17,19,10,0.0,training,0.4073333333333333,,0,,,3.9050857465592594,3.0414781270738254
3,67,185,131,63,4,9,16,15,10,0.0,training,0.4865,,0,,,35.73674424436601,-6.542747544917492
2,65,137,101,79,6,9,13,15,10,0.0,training,0.453,,0,,,-12.651033812350768,35.600821907963784
2,63,163,105,81,4,9,13,17,13,1.0,training,0.45716666666666667,,0,,,13.596544733433296,23.76646316553894
3,61,118,119,94,4,9,18,18,11,0.0,training,0.4488333333333333,,0,,,-38.340928358059706,18.652563949369302
3,51,147,148,64,4,9,17,17,10,0.0,training,0.507,,0,,,-17.788495628318262,-20.447712755974646
2,56,194,103,104,6,7,5,10,13,1.0,training,0.288,,1,,,49.4730576968187,18.318476539666392
3,51,185,156,100,6,7,3,9,12,1.0,training,0.2811666666666667,,1,,,26.11043702753083,-35.907413109215696
2,66,156,168,92,4,7,5,13,11,1.0,training,0.35283333333333333,,1,,,-6.942152312841704,-42.37195118379093
3,58,153,159,71,5,7,5,11,12,1.0,training,0.30466666666666664,,1,,,-10.342660216203427,-32.344168262139945
3,62,175,134,66,6,9,14,18,10,0.0,training,0.45766666666666667,,0,,,21.204869452688364,-9.657014445984101
3,30,205,103,101,4,7,4,9,10,1.0,training,0.2625,,1,,,61.899938215097656,21.259433157642896
2,47,216,132,70,6,7,5,13,11,1.0,training,0.354,,1,,,62.5963206050263,-13.608816812694247
3,62,119,157,84,4,8,14,18,10,0.0,training,0.5183333333333333,,0,,,-43.49945256844127,-20.9569146842706
3,32,150,113,82,5,8,13,16,13,0.0,training,0.3225,,0,,,-1.6998265084036663,26.525164250352137
3,55,133,151,100,6,8,12,18,10,0.0,training,0.4666666666666667,,0,,,-28.963517250547586,-20.526273301969358
3,54,132,115,65,5,7,13,16,12,0.0,training,0.308,,0,,,-23.907546820161766,24.295437166983003
3,67,141,102,67,4,9,16,17,10,0.0,training,0.4656666666666667,,0,,,-8.420925357474694,39.015923833772646
2,58,131,127,81,5,8,16,13,10,0.0,training,0.4881666666666667,,0,,,-24.808756872035843,7.56712885589929
2,50,174,143,75,4,8,17,17,12,0.0,training,0.48333333333333334,,0,,,14.798875969357349,-17.553542350506536
2,67,145,119,83,4,9,12,14,12,0.0,training,0.4856666666666667,,0,,,-8.329680452470836,13.092105131889577
2,63,162,142,63,4,8,5,9,12,1.0,training,0.4068333333333333,,1,,,3.328388891961127,-21.55576561378645
2,59,130,103,85,4,9,17,17,10,0.0,training,0.5128333333333334,,0,,,-20.863145703468494,33.09899716681181
2,60,178,149,84,6,8,14,14,13,0.0,training,0.4161666666666667,,0,,,18.387447825664378,-24.258918553946884
2,66,153,132,70,4,9,12,15,10,0.0,training,0.5451666666666667,,0,,,-3.937558650777513,-4.177075563163046
2,52,158,126,81,4,8,13,17,11,0.0,training,0.5005,,0,,,2.4106641891219205,2.943096771195039
2,31,174,111,72,4,9,17,17,10,0.0,training,0.4543333333333333,,0,,,26.752011144590835,26.93581929741644
2,64,206,144,95,6,7,6,12,13,1.0,training,0.3313333333333333,,1,,,49.039048318303074,-26.55350502642328
2,61,132,104,97,6,8,12,17,13,0.0,training,0.368,,0,,,-18.82235415436288,34.41652827281739
2,62,220,116,101,6,8,6,12,11,1.0,training,0.37233333333333335,,1,,,69.6958563379623,-2.096027933395635
3,60,121,100,63,4,9,19,16,12,0.0,training,0.3765,,0,,,-30.275062196519404,43.87956121523854
2,39,159,161,70,4,9,16,14,11,0.0,training,0.41333333333333333,,0,,,-8.679716680753764,-36.97946532702004
3,69,173,142,68,6,9,17,16,11,0.0,training,0.35233333333333333,,0,,,16.902182356318207,-19.853219807980427
2,62,132,128,97,4,8,12,13,11,0.0,training,0.492,,0,,,-26.07729200600089,3.955164190597159
2,63,163,117,86,5,7,19,19,11,0.0,training,0.322,,0,,,10.70106006310662,10.98729520410113
2,70,157,105,71,6,9,10,21,10,0.0,training,0.404,,0,,,9.629586953601537,32.198697416729196
2,58,147,128,62,6,7,16,11,10,0.0,training,0.4035,,0,,,-12.8160751365179,2.2032424564883404
2,59,138,105,110,4,9,15,15,11,0.0,training,0.41633333333333333,,0,,,-10.446148428948751,40.530463191440845
3,58,151,124,90,4,8,13,16,10,0.0,training,0.5476666666666666,,0,,,-3.217272440528674,5.427484122762333
2,42,243,129,98,6,7,5,9,11,1.0,training,0.2835,,1,,,88.81702176847924,-18.03263218179807
2,54,218,156,80,6,7,5,7,11,1.0,training,0.2976666666666667,,1,,,57.44547349356725,-39.72271345679553
3,69,147,110,87,4,8,16,17,10,0.0,training,0.49566666666666664,,0,,,-3.5384372592746325,24.3321068168453
2,51,212,150,81,5,8,4,6,10,0.0,training,0.37516666666666665,,1,,,53.12655169911912,-32.75134505650424
2,62,123,113,70,6,9,11,15,11,0.0,training,0.4061666666666667,,0,,,-32.09424661601147,26.51495408675301
3,33,139,119,77,5,9,20,15,10,0.0,training,0.399,,0,,,-19.41242092842138,21.039313487963078
2,55,161,142,68,4,7,15,17,11,0.0,training,0.43866666666666665,,0,,,1.1250113160545008,-15.599034232228107
3,62,157,123,60,4,8,14,15,13,0.0,training,0.4131666666666667,,0,,,6.5118826904237075,14.263681252297104
2,63,139,123,60,4,8,12,17,10,0.0,training,0.49616666666666664,,0,,,-22.213244768344982,15.545929946184966
3,52,134,116,84,4,8,11,15,10,0.0,training,0.542,,0,,,-19.231458343334797,17.774894826128023
2,32,128,125,94,5,8,12,15,12,0.0,training,0.3476666666666667,,0,,,-35.20742662564446,10.141905051578725
3,60,175,132,99,5,9,15,15,12,0.0,training,0.3948333333333333,,0,,,21.27419455006278,-9.050119845155258
3,52,169,129,62,6,9,14,15,10,0.0,training,0.4548333333333333,,0,,,17.036022019688765,-1.827664465682873
2,58,167,112,64,4,9,14,20,13,1.0,training,0.42933333333333334,,0,,,17.954680854975827,22.325325557448604
3,54,146,136,88,6,9,11,19,13,0.0,training,0.4065,,0,,,-10.882320320081517,-5.1083216243219205
2,63,180,101,71,6,8,4,9,12,1.0,training,0.324,,1,,,34.184767666494764,27.348034603648298
3,49,172,111,77,4,9,11,18,13,0.0,training,0.45266666666666666,,0,,,20.544162722499372,16.32907311956196
3,39,130,120,95,4,8,18,18,10,0.0,training,0.48833333333333334,,0,,,-28.469210001103917,17.066030226366557
2,40,196,115,102,5,7,2,10,10,1.0,training,0.32,,1,,,50.24331125651629,6.392336261983764
2,56,167,138,98,5,9,16,17,10,0.0,training,0.4985,,0,,,10.620188374214687,-13.116789650124547
2,62,191,158,73,4,8,4,7,12,1.0,training,0.3516666666666667,,1,,,30.890872482941393,-38.52446007105427
3,62,197,156,91,6,9,5,10,12,1.0,training,0.3445,,1,,,37.02788072745791,-36.28877997289364
2,64,199,101,97,4,9,5,11,12,1.0,training,0.4031666666666667,,1,,,53.24650739548146,18.46300299245927
2,58,123,127,65,4,8,16,13,10,0.0,training,0.5196666666666667,,0,,,-37.95323627308342,10.252114755622506
2,70,174,113,109,5,8,3,10,11,1.0,training,0.2733333333333333,,1,,,35.83165718719172,17.06689830113327
2,57,147,125,92,4,8,20,17,10,0.0,training,0.5323333333333333,,0,,,-8.203066289936572,5.568915242587662
2,55,182,101,98,6,8,18,20,10,0.0,training,0.42283333333333334,,0,,,35.128980963134175,24.968010899108172
3,49,147,101,86,6,7,12,18,10,0.0,training,0.38916666666666666,,0,,,-2.800155283713778,31.34885254124843
3,33,197,131,79,6,8,2,12,11,1.0,training,0.30333333333333334,,1,,,47.287735101738114,-9.000096336545743
3,57,140,131,96,4,9,12,16,10,0.0,training,0.551,,0,,,-16.660805772173575,-0.4216596111194484
3,60,128,142,60,5,8,15,14,11,0.0,training,0.34,,0,,,-38.597300439941655,-10.324313255931497
3,62,193,155,86,5,7,4,14,11,0.0,training,0.31816666666666665,,1,,,32.95772540761057,-34.1533907022165
2,43,122,125,72,4,9,13,16,11,0.0,training,0.4701666666666667,,0,,,-36.68162669270371,13.012713686356648
2,34,200,162,80,6,7,4,6,10,1.0,training,0.25516666666666665,,1,,,38.02450928261582,-47.69287007612999
2,54,157,126,109,5,9,11,19,12,1.0,training,0.3945,,0,,,6.2829300437815245,-2.5709504032135566
3,68,176,101,68,4,9,16,17,11,0.0,training,0.3953333333333333,,0,,,29.40686786484649,31.109919151355893
3,59,166,129,64,5,9,15,18,11,0.0,training,0.37516666666666665,,0,,,12.804962578436703,-1.605139774559319
2,59,142,131,93,6,9,17,19,10,0.0,training,0.4905,,0,,,-14.701277509310511,-0.16163998099798885
3,60,128,111,80,4,9,13,15,12,0.0,training,0.462,,0,,,-24.767661692915162,25.03260226895247
2,67,190,101,76,5,9,13,16,11,0.0,training,0.3655,,0,,,42.33221313725613,24.04872564909338
2,70,181,121,107,5,7,16,18,11,0.0,training,0.293,,0,,,37.22537958988646,3.0633404445743255
2,54,164,129,82,6,9,15,18,10,0.0,training,0.5093333333333333,,0,,,7.693769279610313,-1.232994899377959
2,52,144,139,82,4,9,11,14,10,0.0,training,0.5703333333333334,,0,,,-13.584357176597758,-7.217526796161737
2,63,182,117,104,6,7,5,12,12,1.0,training,0.32316666666666666,,1,,,36.468081267655606,5.276444852567
2,68,170,157,65,4,7,4,10,12,1.0,training,0.3125,,1,,,7.327267688861698,-38.99004681513533
3,64,181,123,70,4,9,16,17,10,0.0,training,0.5245,,0,,,29.790645512328208,2.732552356579599
2,30,156,129,90,4,8,13,18,10,0.0,training,0.4771666666666667,,0,,,-1.1254481026075123,-4.415063522769609
2,49,148,114,98,4,7,16,16,11,0.0,training,0.42816666666666664,,0,,,-4.276782757781066,18.77891690332096
3,68,138,115,97,6,9,13,16,10,0.0,training,0.45116666666666666,,0,,,-16.15070591756982,21.73405763117892
3,46,127,134,64,4,9,18,16,10,0.0,training,0.5016666666666667,,0,,,-37.12151825795276,0.4827586700616795
3,65,154,112,91,4,8,14,16,10,0.0,training,0.523,,0,,,3.5732174373406704,18.399909855178397
3,65,182,108,108,5,9,14,15,12,0.0,training,0.3238333333333333,,0,,,39.26946121196844,18.875222222212095
3,50,129,124,96,5,9,20,14,11,0.0,training,0.37666666666666665,,0,,,-28.52657537867051,10.764483699037388
2,67,189,170,103,6,9,5,7,12,1.0,training,0.23666666666666666,,1,,,26.57367056466303,-53.07024539165433
3,68,176,127,96,4,8,16,15,10,0.0,training,0.5176666666666667,,0,,,24.742031394750363,-4.176448265701954
2,55,197,104,91,4,8,15,15,10,0.0,training,0.5296666666666666,,0,,,47.51031865570217,16.728869017046346
2,55,130,102,61,5,9,17,14,12,0.0,training,0.32566666666666666,,0,,,-21.474897858554666,41.47745373842972
2,53,192,159,75,4,7,7,10,11,1.0,training,0.416,,1,,,30.41731850421072,-38.25666713380335
2,57,165,112,73,6,9,14,16,12,0.0,training,0.411,,0,,,13.423699104149726,17.101903267074775
2,41,144,125,89,4,7,13,18,11,0.0,training,0.43716666666666665,,0,,,-12.387854725858048,6.838077252234185
2,40,173,120,62,4,8,15,16,12,0.0,training,0.4175,,0,,,26.07646804148273,16.244151472071678
2,46,164,145,105,4,7,4,10,12,1.0,training,0.37383333333333335,,1,,,7.315396538764736,-25.161343266169958
2,55,170,109,61,4,7,9,17,12,0.0,training,0.3815,,0,,,22.68095115102521,26.53730081711264
2,44,125,106,90,5,9,13,15,13,0.0,training,0.377,,0,,,-27.220724312053278,32.048698100900694
3,69,167,104,76,4,8,15,20,13,0.0,training,0.3888333333333333,,0,,,19.522027829261,27.729866538598948
2,51,153,107,62,5,7,12,18,10,0.0,training,0.37533333333333335,,0,,,3.346883616820549,32.48797541332396
3,46,171,140,107,5,8,4,10,10,1.0,training,0.38333333333333336,,1,,,18.271898131436963,-21.063124386197078
2,37,124,109,97,4,8,15,13,10,0.0,training,0.484,,0,,,-30.89472058655384,33.00552931195751
3,53,199,130,93,4,7,15,12,12,0.0,training,0.42533333333333334,,0,,,43.98403459722341,-10.193461152316136
3,55,159,131,66,4,8,12,17,10,0.0,training,0.5325,,0,,,2.5672706740119637,-3.220620075848469
3,69,194,169,73,4,7,7,10,13,1.0,training,0.2668333333333333,,1,,,29.42968200646022,-52.220701922888715
2,61,177,112,78,4,8,15,17,11,0.0,training,0.47433333333333333,,0,,,25.884050972669492,13.501551143007523
2,62,134,154,66,6,9,16,16,10,0.0,training,0.44016666666666665,,0,,,-31.646894460581507,-23.197556107477183
3,66,215,106,84,5,8,4,9,11,1.0,training,0.3045,,1,,,66.30821345484102,9.885772643592693
3,66,148,169,81,5,8,11,17,11,0.0,training,0.334,,1,,,-16.833991413268684,-40.071274811287445
2,33,141,117,66,4,8,16,17,13,0.0,training,0.38233333333333336,,0,,,-15.740714835644923,29.76993479593165
2,70,152,119,88,4,9,14,16,10,0.0,training,0.5343333333333333,,0,,,0.12895500401040266,11.865559070325821
2,31,173,146,103,6,7,5,10,12,1.0,training,0.24866666666666667,,1,,,17.16275453914871,-31.371593718916618
3,59,99,103,85,6,7,17,16,13,0.0,training,0.2723333333333333,,0,,,-51.85492565370063,39.052032227905414
3,69,202,161,75,6,9,3,7,12,1.0,training,0.2395,,1,,,41.94675076718383,-44.35942314902762
2,31,161,170,93,5,9,6,9,10,1.0,training,0.2801666666666667,,1,,,-6.812846428817226,-49.38926379523308
2,54,138,134,79,6,8,11,15,10,0.0,training,0.5161666666666667,,0,,,-18.866008099278332,-1.004380975882883
2,45,149,106,93,5,9,13,19,13,0.0,training,0.37533333333333335,,0,,,-1.4033504723773205,27.59309765081018
3,67,118,112,99,4,9,14,19,10,0.0,training,0.49116666666666664,,0,,,-38.11316943036628,29.12168122675203
3,50,162,122,80,5,7,12,19,12,0.0,training,0.3453333333333333,,0,,,7.319400273240382,6.254391111396217
2,40,206,134,93,6,8,3,13,12,1.0,training,0.37666666666666665,,1,,,52.61504545843429,-15.499185603905303
3,70,123,132,70,5,9,13,17,10,0.0,training,0.4295,,0,,,-39.91835794813034,2.3142230205479004
2,44,119,158,80,4,9,15,16,10,0.0,training,0.5365,,0,,,-44.64798350635299,-21.180084375617092
3,47,138,124,92,4,7,14,16,11,0.0,training,0.42283333333333334,,0,,,-17.60683119601547,8.8415191645161
3,38,142,133,67,5,9,15,13,13,0.0,training,0.3425,,0,,,-22.321035607111053,-3.945383876695012
3,66,174,124,91,5,7,12,18,11,0.0,training,0.3441666666666667,,0,,,21.807880840622904,-0.26484758470070574
3,70,151,161,76,4,8,17,18,13,0.0,training,0.3835,,0,,,-13.985774718698543,-34.55189384289122
2,33,121,112,96,5,9,12,14,13,0.0,training,0.3295,,0,,,-35.944877811590956,31.260914456070665
3,48,136,153,74,5,8,12,16,10,0.0,training,0.464,,0,,,-26.925852489805134,-20.307001418938132
3,45,182,134,69,6,8,5,10,11,1.0,training,0.3815,,1,,,28.967994567673028,-11.032157230999063
2,39,165,132,94,5,9,14,17,10,0.0,training,0.483,,0,,,9.860535179743955,-6.913420148937968
2,69,156,111,80,6,9,10,17,12,0.0,training,0.39766666666666667,,0,,,6.4203221233044445,20.879080844934926
3,68,144,110,73,5,7,12,18,13,0.0,training,0.2941666666666667,,0,,,-7.128776978436358,27.239780880722613
3,43,215,142,75,5,7,7,10,12,1.0,training,0.3205,,1,,,59.18809429804116,-23.89632088377252
2,45,173,147,83,5,9,15,16,10,0.0,training,0.5008333333333334,,0,,,12.860779928884407,-21.496100300341617
2,67,163,101,87,4,9,12,18,13,0.0,training,0.4345,,0,,,15.940840861439645,29.319623899816357
2,36,163,117,71,4,8,13,18,10,0.0,training,0.49816666666666665,,0,,,12.772306948190701,19.445448015395215
3,47,156,118,62,4,9,15,13,10,0.0,training,0.5048333333333334,,0,,,4.589980989481397,20.83133943692164
3,44,177,122,97,4,8,16,14,10,0.0,training,0.5305,,0,,,26.002016350356982,2.4791786365335358
2,48,107,113,105,5,8,16,18,11,0.0,training,0.3453333333333333,,0,,,-50.10380524131967,29.24947005988629
3,65,171,159,89,6,7,6,11,13,1.0,training,0.3035,,1,,,10.70418884654103,-34.97692810437211
2,66,161,117,99,4,9,12,13,11,0.0,training,0.47683333333333333,,0,,,12.904239298195787,11.551018186816453
2,66,119,118,77,4,9,14,18,10,0.0,training,0.525,,0,,,-37.13820840682906,20.640617681183432
3,65,108,138,101,6,8,15,16,10,0.0,training,0.43816666666666665,,0,,,-54.24775400441845,-1.9654265515177045
2,70,179,114,108,4,8,12,17,10,0.0,training,0.4696666666666667,,0,,,37.47888948021706,13.123385884239669
2,50,166,106,105,4,9,18,17,10,0.0,training,0.49483333333333335,,0,,,20.597652474751694,27.056070945994765
2,66,144,121,103,4,8,17,15,10,0.0,training,0.5188333333333334,,0,,,-11.705583212510419,12.45827995575527
3,52,168,121,90,5,9,16,17,10,0.0,training,0.4776666666666667,,0,,,14.041076738586556,5.1970330564922085
2,58,134,119,72,5,8,12,19,10,0.0,training,0.46366666666666667,,0,,,-21.275454129936325,16.586331649559778
3,32,123,142,91,4,7,20,15,10,0.0,training,0.38916666666666666,,0,,,-42.66221189391535,-8.906889907227043
3,55,162,134,109,4,9,17,16,10,0.0,training,0.5125,,0,,,8.54273190792864,-13.24709037538983
2,70,184,158,92,6,8,5,10,10,1.0,training,0.39316666666666666,,1,,,24.970352453188998,-37.741791351410704
2,63,213,126,101,4,8,3,9,12,1.0,training,0.375,,1,,,61.58851431215587,-10.949655660369999
3,46,184,111,100,6,8,19,16,12,0.0,training,0.33766666666666667,,0,,,36.28189121063125,14.543357936169578
2,50,134,130,105,4,9,12,15,10,0.0,training,0.5496666666666666,,0,,,-27.39482851734104,-0.6594694161289104
2,61,163,168,104,6,8,6,11,11,1.0,training,0.313,,1,,,0.19267573684257622,-46.066391777103874
2,49,122,124,104,5,9,13,20,11,0.0,training,0.38966666666666666,,0,,,-38.870917316067455,11.580392780552751
3,31,115,107,97,5,9,10,18,12,0.0,training,0.2821666666666667,,0,,,-40.270524568212075,38.668550799970106
2,57,187,155,104,6,8,15,13,11,0.0,training,0.38916666666666666,,1,,,28.08902378096855,-35.294251657097185
2,38,144,105,104,4,9,13,19,10,0.0,training,0.4663333333333333,,0,,,-4.5886738682375805,38.6816259128895
2,36,174,116,76,5,9,15,17,10,0.0,training,0.44683333333333336,,0,,,24.535414936849516,15.20273439480554
2,48,210,153,61,4,8,3,14,12,1.0,training,0.35633333333333334,,1,,,54.37131120225396,-36.73296671773246
2,70,178,135,98,5,8,4,9,11,0.0,training,0.3383333333333333,,1,,,26.981090506538397,-15.262172482243777
2,66,154,146,88,6,9,12,14,11,0.0,training,0.43683333333333335,,1,,,-4.5370994447004955,-18.44171191490276
2,30,145,114,110,5,8,17,17,10,0.0,training,0.31883333333333336,,0,,,-2.7692486477188605,41.84327253136175
2,47,163,145,73,5,8,12,18,11,0.0,training,0.4141666666666667,,0,,,2.4885443946618007,-18.26817503805684
2,66,178,111,87,5,7,4,9,13,1.0,training,0.30683333333333335,,1,,,30.904691692569116,13.04528794196049
3,38,179,109,91,4,7,14,19,11,0.0,training,0.37183333333333335,,0,,,30.73223269059915,19.29813443110375
2,51,180,157,110,5,9,4,11,13,1.0,training,0.2816666666666667,,1,,,21.472061206115082,-40.302791539039106
2,68,163,162,102,6,9,4,16,12,1.0,training,0.31116666666666665,,1,,,1.6106921472076625,-41.451376949649145
3,63,139,123,89,4,8,12,19,12,0.0,training,0.465,,0,,,-15.924209197208393,9.355426056084362
3,45,162,118,104,6,9,14,17,11,0.0,training,0.376,,0,,,13.956403125829075,12.724341560834938
3,67,169,113,77,6,9,6,10,12,1.0,training,0.36616666666666664,,1,,,21.042307452748737,15.157979386417697
2,70,142,103,81,4,8,16,21,10,0.0,training,0.4613333333333333,,0,,,-7.41317777452391,35.02028848311845
3,54,160,126,110,5,8,15,18,12,0.0,training,0.35,,0,,,10.97790034234876,-2.570602229219104
3,60,128,105,63,5,9,13,15,13,0.0,training,0.3225,,0,,,-24.26708652403091,38.09938036306579
3,43,146,102,72,4,9,15,16,10,0.0,training,0.5,,0,,,-4.3982703003452865,34.69122681176445
2,65,171,161,103,6,8,5,10,11,1.0,training,0.3155,,1,,,11.168560910262785,-40.91382668631534
2,53,168,165,107,6,7,6,12,12,1.0,training,0.2835,,1,,,5.584376042658942,-44.82902719252354
2,57,177,168,89,4,9,5,9,11,0.0,training,0.38216666666666665,,1,,,14.026863915593442,-44.29899005515767
2,70,169,163,82,5,9,5,9,13,1.0,training,0.28833333333333333,,1,,,7.066018199198781,-40.63950373899168
2,38,130,113,84,4,9,14,16,10,0.0,training,0.5215,,0,,,-24.916680922496468,25.11088117955643
3,58,216,103,69,4,8,5,11,11,1.0,training,0.37516666666666665,,1,,,67.71852691736326,16.407489750162828
3,37,116,112,109,6,8,16,15,10,0.0,training,0.3556666666666667,,0,,,-43.180884014516266,34.26957175013032
3,49,128,118,95,4,9,17,18,11,0.0,training,0.4598333333333333,,0,,,-27.554890305728726,17.98362850523266
2,54,169,122,99,6,7,20,16,10,1.0,training,0.42766666666666664,,0,,,17.645593771445107,3.7684397531634093
3,34,139,100,76,6,7,13,17,10,0.0,training,0.3298333333333333,,0,,,-11.332309624411039,40.8413148955439
2,48,117,106,94,4,8,17,18,10,0.0,training,0.501,,0,,,-35.47592597020645,33.564996474887124
3,57,228,153,98,6,9,5,8,10,1.0,training,0.33916666666666667,,1,,,68.49148351990422,-39.31448888872786
3,36,223,122,105,4,9,7,8,12,1.0,training,0.313,,1,,,74.48954455426181,-6.022264394018664
3,55,205,158,104,5,7,4,10,10,1.0,training,0.3065,,1,,,46.065697800786076,-41.37508045722506
3,36,150,138,86,5,8,19,17,10,0.0,training,0.42583333333333334,,0,,,-11.106820682647891,-10.524787860967482
2,69,166,113,67,6,7,11,18,10,0.0,training,0.3863333333333333,,0,,,18.870620359543533,21.582575127414728
3,40,151,147,82,4,9,16,20,10,0.0,training,0.5198333333333334,,0,,,-11.278116673858122,-18.363252301956752
3,60,125,116,101,4,9,17,14,12,0.0,training,0.442,,0,,,-32.05543160456582,21.901218910201493
2,63,171,138,96,4,8,20,16,10,0.0,training,0.5386666666666666,,0,,,15.33357202650821,-14.194672861708996
3,65,174,115,65,4,7,14,15,11,0.0,training,0.37666666666666665,,0,,,26.31849669671181,16.45663147970318
3,54,184,170,70,5,7,5,9,11,0.0,training,0.24266666666666667,,1,,,17.925546708589124,-50.540120924910745
2,70,142,126,76,6,8,2,10,12,1.0,training,0.3511666666666667,,1,,,-16.64548392645919,3.159548390907716
2,35,135,120,74,4,9,19,16,10,0.0,training,0.49216666666666664,,0,,,-24.17654783844847,19.441478195006162
3,55,233,128,80,6,8,3,10,13,1.0,training,0.3365,,1,,,77.8955705983113,-14.848127367615167
3,67,189,108,108,6,9,4,13,13,1.0,training,0.2796666666666667,,1,,,47.28968222203187,15.533319643827994
3,47,138,132,102,4,8,15,19,13,0.0,training,0.44466666666666665,,0,,,-22.419809197111334,-2.8256908382100696
2,63,176,136,106,6,9,12,16,10,0.0,training,0.47983333333333333,,1,,,24.13282710366965,-15.552351855083998
3,64,208,145,110,4,7,6,12,12,1.0,training,0.3155,,1,,,54.86732173112843,-29.52919404824237
2,58,142,136,93,5,8,13,20,12,0.0,training,0.41633333333333333,,0,,,-15.319593313598563,-5.371442866474207
3,55,125,103,69,4,9,12,16,10,0.0,training,0.5051666666666667,,0,,,-26.44296826747558,36.86378761598527
2,43,119,151,69,6,8,13,15,13,0.0,training,0.363,,0,,,-45.75554614098737,-15.011315584381158
2,65,134,112,103,5,8,17,16,11,0.0,training,0.3596666666666667,,0,,,-20.257605212819108,29.17738456289118
2,45,192,143,85,4,9,17,19,13,0.0,training,0.4731666666666667,,0,,,33.94065442591239,-21.09541152946138
2,57,176,157,84,6,7,3,10,12,1.0,training,0.3245,,1,,,15.66687156300205,-33.03395898741727
3,31,182,117,90,6,7,5,13,13,1.0,training,0.26366666666666666,,1,,,36.488329242709256,10.945956194538343
3,38,120,138,90,5,8,16,19,10,0.0,training,0.43,,0,,,-41.85833978759848,-2.708729161474486
2,69,122,115,88,5,8,13,14,11,0.0,training,0.386,,0,,,-33.73552580127406,23.386579663873515
2,70,168,160,99,6,7,17,15,12,0.0,training,0.2941666666666667,,0,,,6.308562093248851,-39.00128703600775
2,43,139,128,77,4,9,12,15,12,0.0,training,0.491,,0,,,-18.453067811577128,5.279776748691098
2,63,195,133,93,6,8,4,10,13,1.0,training,0.37983333333333336,,1,,,40.87774638593594,-14.293488675763452
3,61,144,136,83,6,8,18,19,11,0.0,training,0.3858333333333333,,0,,,-13.570201187495414,-4.610918323189117
2,58,141,106,92,4,7,13,18,10,0.0,training,0.49716666666666665,,0,,,-9.79846212973755,27.68033083155069
2,54,118,157,69,5,9,15,15,10,0.0,training,0.459,,0,,,-46.572663328682424,-20.41418697513467
2,43,138,110,69,5,7,15,17,11,0.0,training,0.30033333333333334,,0,,,-15.679585063587327,29.0409906693898
2,45,160,101,79,4,9,22,18,12,0.0,training,0.4096666666666667,,0,,,10.0530081109735,31.883897336155012
3,57,116,133,101,5,7,15,15,12,0.0,training,0.3343333333333333,,0,,,-44.58296398477911,2.0624833495260484
2,58,157,118,92,6,8,15,18,10,0.0,training,0.4935,,0,,,4.29468907559087,10.43225877857205
2,44,219,116,91,6,7,4,9,12,0.0,training,0.31583333333333335,,1,,,67.84485338096242,-0.3275248602875755
2,47,125,152,109,6,9,18,16,11,0.0,training,0.35133333333333333,,0,,,-41.376989684107656,-22.761667014558885
3,30,185,139,106,5,9,20,17,10,0.0,training,0.31833333333333336,,0,,,37.97146182350881,-19.604350318545734
3,63,161,153,103,5,8,16,20,11,0.0,training,0.3481666666666667,,0,,,0.3797549323814479,-30.50224664102623
3,70,147,129,63,4,9,13,15,12,0.0,training,0.41183333333333333,,0,,,-14.907504138806067,-3.073097267598684
2,56,175,157,66,5,7,3,10,10,1.0,training,0.3453333333333333,,1,,,13.265698590072082,-36.83153559520348
2,47,133,127,69,4,8,17,19,11,0.0,training,0.4488333333333333,,0,,,-26.469638730942016,8.542052309709245
3,68,138,110,96,4,9,17,17,11,0.0,training,0.42916666666666664,,0,,,-14.191797911131944,28.536858076419726
2,63,183,155,97,5,7,3,12,11,1.0,training,0.30833333333333335,,1,,,24.56687889133227,-34.098312076056054
2,45,107,140,69,6,9,15,19,10,0.0,training,0.44333333333333336,,0,,,-54.93912601653934,-0.39002868965050763
2,43,183,134,61,6,9,15,16,10,0.0,training,0.44133333333333336,,0,,,33.040019690299786,-9.045504643100996
3,63,162,113,65,6,8,19,15,11,0.0,training,0.3398333333333333,,0,,,12.790735539701313,22.92061107854628
