f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
3,58,151,124,90,4,8,13,16,10,0.0,training,0.5476666666666666,,0,,,-30.298075,17.18125
2,42,243,129,98,6,7,5,9,11,1.0,training,0.2835,,1,,,-82.64733,-19.543348
2,54,218,156,80,6,7,5,7,11,1.0,training,0.2976666666666667,,1,,,-85.5145,-21.404182
3,69,147,110,87,4,8,16,17,10,0.0,training,0.49566666666666664,,0,,,-27.7924,16.914875
2,51,212,150,81,5,8,4,6,10,0.0,training,0.37516666666666665,,1,,,-33.717136,-40.943447
2,62,123,113,70,6,9,11,15,11,0.0,training,0.4061666666666667,,0,,,38.05492,-67.44345
3,33,139,119,77,5,9,20,15,10,0.0,training,0.399,,0,,,50.35278,-11.480586
2,55,161,142,68,4,7,15,17,11,0.0,training,0.43866666666666665,,0,,,-41.041058,44.58247
3,62,157,123,60,4,8,14,15,13,0.0,training,0.4131666666666667,,0,,,58.962082,-54.837727
2,63,139,123,60,4,8,12,17,10,0.0,training,0.49616666666666664,,0,,,-3.9343076,1.0332705
3,52,134,116,84,4,8,11,15,10,0.0,training,0.542,,0,,,-33.500378,17.389494
2,32,128,125,94,5,8,12,15,12,0.0,training,0.3476666666666667,,0,,,-87.41752,17.916386
3,60,175,132,99,5,9,15,15,12,0.0,training,0.3948333333333333,,0,,,94.1827,9.75184
3,52,169,129,62,6,9,14,15,10,0.0,training,0.4548333333333333,,0,,,-24.82244,-83.24561
2,58,167,112,64,4,9,14,20,13,1.0,training,0.42933333333333334,,0,,,1.4882987,-83.62472
3,54,146,136,88,6,9,11,19,13,0.0,training,0.4065,,0,,,29.486513,-12.042739
2,63,180,101,71,6,8,4,9,12,1.0,training,0.324,,1,,,33.608932,79.550575
3,49,172,111,77,4,9,11,18,13,0.0,training,0.45266666666666666,,0,,,-4.7372627,-52.18689
3,39,130,120,95,4,8,18,18,10,0.0,training,0.48833333333333334,,0,,,-36.56006,21.016644
2,40,196,115,102,5,7,2,10,10,1.0,training,0.32,,1,,,-52.95593,33.312275
2,56,167,138,98,5,9,16,17,10,0.0,training,0.4985,,0,,,62.106228,-25.893515
2,62,191,158,73,4,8,4,7,12,1.0,training,0.3516666666666667,,1,,,30.84128,26.082813
3,62,197,156,91,6,9,5,10,12,1.0,training,0.3445,,1,,,67.875175,9.941519
2,64,199,101,97,4,9,5,11,12,1.0,training,0.4031666666666667,,1,,,-17.34282,54.1003
2,58,123,127,65,4,8,16,13,10,0.0,training,0.5196666666666667,,0,,,-4.493447,2.7416697
2,70,174,113,109,5,8,3,10,11,1.0,training,0.2733333333333333,,1,,,-32.795864,-23.368544
2,57,147,125,92,4,8,20,17,10,0.0,training,0.5323333333333333,,0,,,1.2854457,6.5162735
2,55,182,101,98,6,8,18,20,10,0.0,training,0.42283333333333334,,0,,,20.600874,-80.863884
3,49,147,101,86,6,7,12,18,10,0.0,training,0.38916666666666666,,0,,,12.319152,-63.43613
3,33,197,131,79,6,8,2,12,11,1.0,training,0.30333333333333334,,1,,,18.51656,-41.527058
3,57,140,131,96,4,9,12,16,10,0.0,training,0.551,,0,,,-23.353924,-11.156627
3,60,128,142,60,5,8,15,14,11,0.0,training,0.34,,0,,,-75.36772,5.8737197
3,62,193,155,86,5,7,4,14,11,0.0,training,0.31816666666666665,,1,,,-8.2793255,42.967934
2,43,122,125,72,4,9,13,16,11,0.0,training,0.4701666666666667,,0,,,-19.89199,-31.295948
2,34,200,162,80,6,7,4,6,10,1.0,training,0.25516666666666665,,1,,,89.85789,-11.764514
2,54,157,126,109,5,9,11,19,12,1.0,training,0.3945,,0,,,41.957123,39.44085
3,68,176,101,68,4,9,16,17,11,0.0,training,0.3953333333333333,,0,,,-1.7950858,91.18946
3,59,166,129,64,5,9,15,18,11,0.0,training,0.37516666666666665,,0,,,39.92132,-42.58195
2,59,142,131,93,6,9,17,19,10,0.0,training,0.4905,,0,,,8.767114,-10.254648
3,60,128,111,80,4,9,13,15,12,0.0,training,0.462,,0,,,47.93977,8.785711
2,67,190,101,76,5,9,13,16,11,0.0,training,0.3655,,0,,,-3.049578,62.037754
2,70,181,121,107,5,7,16,18,11,0.0,training,0.293,,0,,,-33.903862,36.072292
2,54,164,129,82,6,9,15,18,10,0.0,training,0.5093333333333333,,0,,,9.52676,-12.226395
2,52,144,139,82,4,9,11,14,10,0.0,training,0.5703333333333334,,0,,,-57.988583,-10.789651
2,63,182,117,104,6,7,5,12,12,1.0,training,0.32316666666666666,,1,,,64.87314,39.20283
2,68,170,157,65,4,7,4,10,12,1.0,training,0.3125,,1,,,27.526365,40.403397
3,64,181,123,70,4,9,16,17,10,0.0,training,0.5245,,0,,,-30.018227,-2.3723469
2,30,156,129,90,4,8,13,18,10,0.0,training,0.4771666666666667,,0,,,-10.14089,10.891907
2,49,148,114,98,4,7,16,16,11,0.0,training,0.42816666666666664,,0,,,-40.971207,46.985035
3,68,138,115,97,6,9,13,16,10,0.0,training,0.45116666666666666,,0,,,-25.488543,-76.823975
3,46,127,134,64,4,9,18,16,10,0.0,training,0.5016666666666667,,0,,,-26.754522,-2.6033316
3,65,154,112,91,4,8,14,16,10,0.0,training,0.523,,0,,,-28.415506,17.522331
3,65,182,108,108,5,9,14,15,12,0.0,training,0.3238333333333333,,0,,,94.14725,10.823399
3,50,129,124,96,5,9,20,14,11,0.0,training,0.37666666666666665,,0,,,39.095753,-39.12651
2,67,189,170,103,6,9,5,7,12,1.0,training,0.23666666666666666,,1,,,78.091385,25.544899
3,68,176,127,96,4,8,16,15,10,0.0,training,0.5176666666666667,,0,,,-27.105017,18.163347
2,55,197,104,91,4,8,15,15,10,0.0,training,0.5296666666666666,,0,,,2.9522538,3.1748612
2,55,130,102,61,5,9,17,14,12,0.0,training,0.32566666666666666,,0,,,39.817398,37.960587
2,53,192,159,75,4,7,7,10,11,1.0,training,0.416,,1,,,-43.74895,43.714146
2,57,165,112,73,6,9,14,16,12,0.0,training,0.411,,0,,,82.787155,29.696583
2,41,144,125,89,4,7,13,18,11,0.0,training,0.43716666666666665,,0,,,-41.62145,46.777203
2,40,173,120,62,4,8,15,16,12,0.0,training,0.4175,,0,,,38.815598,23.993212
2,46,164,145,105,4,7,4,10,12,1.0,training,0.37383333333333335,,1,,,24.453432,41.165855
2,55,170,109,61,4,7,9,17,12,0.0,training,0.3815,,0,,,26.239641,36.82389
2,44,125,106,90,5,9,13,15,13,0.0,training,0.377,,0,,,26.386003,-54.811543
3,69,167,104,76,4,8,15,20,13,0.0,training,0.3888333333333333,,0,,,58.808586,-53.30563
2,51,153,107,62,5,7,12,18,10,0.0,training,0.37533333333333335,,0,,,-59.573685,29.844162
3,46,171,140,107,5,8,4,10,10,1.0,training,0.38333333333333336,,1,,,47.744938,53.000404
2,37,124,109,97,4,8,15,13,10,0.0,training,0.484,,0,,,-10.9275675,12.658867
3,53,199,130,93,4,7,15,12,12,0.0,training,0.42533333333333334,,0,,,27.994661,56.1876
3,55,159,131,66,4,8,12,17,10,0.0,training,0.5325,,0,,,-32.81774,11.883268
3,69,194,169,73,4,7,7,10,13,1.0,training,0.2668333333333333,,1,,,-52.160786,13.188171
2,61,177,112,78,4,8,15,17,11,0.0,training,0.47433333333333333,,0,,,5.9322953,-32.12264
2,62,134,154,66,6,9,16,16,10,0.0,training,0.44016666666666665,,0,,,12.4448805,-13.239245
3,66,215,106,84,5,8,4,9,11,1.0,training,0.3045,,1,,,-73.151955,8.150861
3,66,148,169,81,5,8,11,17,11,0.0,training,0.334,,1,,,-75.58314,10.184597
2,33,141,117,66,4,8,16,17,13,0.0,training,0.38233333333333336,,0,,,-71.823654,-46.829292
2,70,152,119,88,4,9,14,16,10,0.0,training,0.5343333333333333,,0,,,-53.011665,-8.816735
2,31,173,146,103,6,7,5,10,12,1.0,training,0.24866666666666667,,1,,,66.38565,37.01933
3,59,99,103,85,6,7,17,16,13,0.0,training,0.2723333333333333,,0,,,21.14851,-2.583517
3,69,202,161,75,6,9,3,7,12,1.0,training,0.2395,,1,,,67.95847,9.489805
2,31,161,170,93,5,9,6,9,10,1.0,training,0.2801666666666667,,1,,,65.53332,-27.214882
2,54,138,134,79,6,8,11,15,10,0.0,training,0.5161666666666667,,0,,,18.131456,-84.645874
2,45,149,106,93,5,9,13,19,13,0.0,training,0.37533333333333335,,0,,,26.613447,-54.586403
3,67,118,112,99,4,9,14,19,10,0.0,training,0.49116666666666664,,0,,,-25.380924,-12.617239
3,50,162,122,80,5,7,12,19,12,0.0,training,0.3453333333333333,,0,,,13.334128,33.859993
2,40,206,134,93,6,8,3,13,12,1.0,training,0.37666666666666665,,1,,,32.158554,76.45565
3,70,123,132,70,5,9,13,17,10,0.0,training,0.4295,,0,,,51.51758,-5.8456235
2,44,119,158,80,4,9,15,16,10,0.0,training,0.5365,,0,,,-61.891632,-14.118998
3,47,138,124,92,4,7,14,16,11,0.0,training,0.42283333333333334,,0,,,-96.23795,-0.8389905
3,38,142,133,67,5,9,15,13,13,0.0,training,0.3425,,0,,,-21.857533,-60.97951
3,66,174,124,91,5,7,12,18,11,0.0,training,0.3441666666666667,,0,,,-6.71894,44.699608
3,70,151,161,76,4,8,17,18,13,0.0,training,0.3835,,0,,,55.8587,-55.725956
2,33,121,112,96,5,9,12,14,13,0.0,training,0.3295,,0,,,25.835382,-54.50919
3,48,136,153,74,5,8,12,16,10,0.0,training,0.464,,0,,,48.603138,58.448193
3,45,182,134,69,6,8,5,10,11,1.0,training,0.3815,,1,,,18.957146,-41.734936
2,39,165,132,94,5,9,14,17,10,0.0,training,0.483,,0,,,64.09298,-29.07875
2,69,156,111,80,6,9,10,17,12,0.0,training,0.39766666666666667,,0,,,81.60764,29.572386
3,68,144,110,73,5,7,12,18,13,0.0,training,0.2941666666666667,,0,,,4.077277,20.249788
3,43,215,142,75,5,7,7,10,12,1.0,training,0.3205,,1,,,11.129255,31.338005
2,45,173,147,83,5,9,15,16,10,0.0,training,0.5008333333333334,,0,,,66.03319,-26.579575
2,67,163,101,87,4,9,12,18,13,0.0,training,0.4345,,0,,,-0.36535737,-76.13667
2,36,163,117,71,4,8,13,18,10,0.0,training,0.49816666666666665,,0,,,-7.606688,12.259025
3,47,156,118,62,4,9,15,13,10,0.0,training,0.5048333333333334,,0,,,-25.564762,-1.6238431
3,44,177,122,97,4,8,16,14,10,0.0,training,0.5305,,0,,,-35.560226,22.1903
2,48,107,113,105,5,8,16,18,11,0.0,training,0.3453333333333333,,0,,,-38.984966,-23.368288
3,65,171,159,89,6,7,6,11,13,1.0,training,0.3035,,1,,,23.081553,-0.099033706
2,66,161,117,99,4,9,12,13,11,0.0,training,0.47683333333333333,,0,,,-13.441242,-31.85661
2,66,119,118,77,4,9,14,18,10,0.0,training,0.525,,0,,,-52.445965,-5.3091726
3,65,108,138,101,6,8,15,16,10,0.0,training,0.43816666666666665,,0,,,11.086515,70.663445
2,70,179,114,108,4,8,12,17,10,0.0,training,0.4696666666666667,,0,,,3.52671,6.0521398
2,50,166,106,105,4,9,18,17,10,0.0,training,0.49483333333333335,,0,,,-60.42461,-9.791897
2,66,144,121,103,4,8,17,15,10,0.0,training,0.5188333333333334,,0,,,2.7451675,6.4407673
3,52,168,121,90,5,9,16,17,10,0.0,training,0.4776666666666667,,0,,,53.205025,-10.338183
2,58,134,119,72,5,8,12,19,10,0.0,training,0.46366666666666667,,0,,,-29.643106,-46.920193
3,32,123,142,91,4,7,20,15,10,0.0,training,0.38916666666666666,,0,,,-40.910305,72.82018
3,55,162,134,109,4,9,17,16,10,0.0,training,0.5125,,0,,,-22.498333,-11.663531
2,70,184,158,92,6,8,5,10,10,1.0,training,0.39316666666666666,,1,,,23.143476,-87.38929
2,63,213,126,101,4,8,3,9,12,1.0,training,0.375,,1,,,32.824524,25.12402
3,46,184,111,100,6,8,19,16,12,0.0,training,0.33766666666666667,,0,,,40.335384,-24.43602
2,50,134,130,105,4,9,12,15,10,0.0,training,0.5496666666666666,,0,,,-55.19235,-14.341687
2,61,163,168,104,6,8,6,11,11,1.0,training,0.313,,1,,,85.79908,-31.532316
2,49,122,124,104,5,9,13,20,11,0.0,training,0.38966666666666666,,0,,,-4.134045,64.22572
3,31,115,107,97,5,9,10,18,12,0.0,training,0.2821666666666667,,0,,,94.99882,6.7373843
2,57,187,155,104,6,8,15,13,11,0.0,training,0.38916666666666666,,1,,,82.34831,-32.380943
2,38,144,105,104,4,9,13,19,10,0.0,training,0.4663333333333333,,0,,,-66.09105,-9.033767
2,36,174,116,76,5,9,15,17,10,0.0,training,0.44683333333333336,,0,,,64.08893,-31.487436
2,48,210,153,61,4,8,3,14,12,1.0,training,0.35633333333333334,,1,,,31.020273,26.758656
2,70,178,135,98,5,8,4,9,11,0.0,training,0.3383333333333333,,1,,,-32.771423,-23.831642
2,66,154,146,88,6,9,12,14,11,0.0,training,0.43683333333333335,,1,,,40.34399,-68.53248
2,30,145,114,110,5,8,17,17,10,0.0,training,0.31883333333333336,,0,,,-37.78007,-48.84218
2,47,163,145,73,5,8,12,18,11,0.0,training,0.4141666666666667,,0,,,-39.872265,-25.355654
2,66,178,111,87,5,7,4,9,13,1.0,training,0.30683333333333335,,1,,,-6.7229505,25.16156
3,38,179,109,91,4,7,14,19,11,0.0,training,0.37183333333333335,,0,,,-96.870415,-0.4391172
2,51,180,157,110,5,9,4,11,13,1.0,training,0.2816666666666667,,1,,,30.168264,-53.54628
2,68,163,162,102,6,9,4,16,12,1.0,training,0.31116666666666665,,1,,,78.09865,25.513485
3,63,139,123,89,4,8,12,19,12,0.0,training,0.465,,0,,,22.483047,-27.45871
3,45,162,118,104,6,9,14,17,11,0.0,training,0.376,,0,,,-18.093641,81.688225
3,67,169,113,77,6,9,6,10,12,1.0,training,0.36616666666666664,,1,,,68.74037,11.002856
2,70,142,103,81,4,8,16,21,10,0.0,training,0.4613333333333333,,0,,,0.91415036,1.8321708
3,54,160,126,110,5,8,15,18,12,0.0,training,0.35,,0,,,-60.252373,52.74507
3,60,128,105,63,5,9,13,15,13,0.0,training,0.3225,,0,,,-21.047163,-59.066227
3,43,146,102,72,4,9,15,16,10,0.0,training,0.5,,0,,,-24.714478,-2.783707
2,65,171,161,103,6,8,5,10,11,1.0,training,0.3155,,1,,,85.825096,-31.717228
2,53,168,165,107,6,7,6,12,12,1.0,training,0.2835,,1,,,67.653755,38.87781
2,57,177,168,89,4,9,5,9,11,0.0,training,0.38216666666666665,,1,,,-13.28707,-35.553253
2,70,169,163,82,5,9,5,9,13,1.0,training,0.28833333333333333,,1,,,30.937351,-54.164204
2,38,130,113,84,4,9,14,16,10,0.0,training,0.5215,,0,,,-65.13783,-5.6699624
3,58,216,103,69,4,8,5,11,11,1.0,training,0.37516666666666665,,1,,,-48.339863,-62.337357
3,37,116,112,109,6,8,16,15,10,0.0,training,0.3556666666666667,,0,,,9.606255,74.15204
3,49,128,118,95,4,9,17,18,11,0.0,training,0.4598333333333333,,0,,,-2.3008966,97.33274
2,54,169,122,99,6,7,20,16,10,1.0,training,0.42766666666666664,,0,,,91.58587,-6.099607
3,34,139,100,76,6,7,13,17,10,0.0,training,0.3298333333333333,,0,,,12.171993,-64.42562
2,48,117,106,94,4,8,17,18,10,0.0,training,0.501,,0,,,-4.8033247,11.417206
3,57,228,153,98,6,9,5,8,10,1.0,training,0.33916666666666667,,1,,,-18.69317,-79.37267
3,36,223,122,105,4,9,7,8,12,1.0,training,0.313,,1,,,52.647438,10.711862
3,55,205,158,104,5,7,4,10,10,1.0,training,0.3065,,1,,,15.069608,20.91039
3,36,150,138,86,5,8,19,17,10,0.0,training,0.42583333333333334,,0,,,46.09556,59.23589
2,69,166,113,67,6,7,11,18,10,0.0,training,0.3863333333333333,,0,,,89.6515,-7.396902
3,40,151,147,82,4,9,16,20,10,0.0,training,0.5198333333333334,,0,,,-30.21599,-8.819128
3,60,125,116,101,4,9,17,14,12,0.0,training,0.442,,0,,,48.30426,11.594277
2,63,171,138,96,4,8,20,16,10,0.0,training,0.5386666666666666,,0,,,1.4273891,6.8406096
3,65,174,115,65,4,7,14,15,11,0.0,training,0.37666666666666665,,0,,,-94.127106,-0.62439674
3,54,184,170,70,5,7,5,9,11,0.0,training,0.24266666666666667,,1,,,-7.84569,41.57275
2,70,142,126,76,6,8,2,10,12,1.0,training,0.3511666666666667,,1,,,33.460793,78.7728
2,35,135,120,74,4,9,19,16,10,0.0,training,0.49216666666666664,,0,,,-64.4323,-3.5821857
3,55,233,128,80,6,8,3,10,13,1.0,training,0.3365,,1,,,36.295967,-3.8983173
3,67,189,108,108,6,9,4,13,13,1.0,training,0.2796666666666667,,1,,,30.36493,-9.652876
3,47,138,132,102,4,8,15,19,13,0.0,training,0.44466666666666665,,0,,,55.456604,-50.558575
2,63,176,136,106,6,9,12,16,10,0.0,training,0.47983333333333333,,1,,,8.032983,-8.246058
3,64,208,145,110,4,7,6,12,12,1.0,training,0.3155,,1,,,30.670055,52.83042
2,58,142,136,93,5,8,13,20,12,0.0,training,0.41633333333333333,,0,,,-86.78067,20.795177
3,55,125,103,69,4,9,12,16,10,0.0,training,0.5051666666666667,,0,,,-28.44496,-0.76966643
2,43,119,151,69,6,8,13,15,13,0.0,training,0.363,,0,,,74.20602,-3.874202
2,65,134,112,103,5,8,17,16,11,0.0,training,0.3596666666666667,,0,,,-36.757248,-23.635336
2,45,192,143,85,4,9,17,19,13,0.0,training,0.4731666666666667,,0,,,-2.913461,-80.843735
2,57,176,157,84,6,7,3,10,12,1.0,training,0.3245,,1,,,67.27014,42.115196
3,31,182,117,90,6,7,5,13,13,1.0,training,0.26366666666666666,,1,,,24.37946,-2.6606724
3,38,120,138,90,5,8,16,19,10,0.0,training,0.43,,0,,,45.98663,59.01409
2,69,122,115,88,5,8,13,14,11,0.0,training,0.386,,0,,,-36.44455,-24.251423
2,70,168,160,99,6,7,17,15,12,0.0,training,0.2941666666666667,,0,,,63.344597,41.20455
2,43,139,128,77,4,9,12,15,12,0.0,training,0.491,,0,,,-24.025558,54.298138
2,63,195,133,93,6,8,4,10,13,1.0,training,0.37983333333333336,,1,,,69.90631,-1.279782
3,61,144,136,83,6,8,18,19,11,0.0,training,0.3858333333333333,,0,,,23.83484,-42.304066
2,58,141,106,92,4,7,13,18,10,0.0,training,0.49716666666666665,,0,,,11.025622,49.086544
2,54,118,157,69,5,9,15,15,10,0.0,training,0.459,,0,,,66.2794,-24.757145
2,43,138,110,69,5,7,15,17,11,0.0,training,0.30033333333333334,,0,,,-32.764217,35.523838
2,45,160,101,79,4,9,22,18,12,0.0,training,0.4096666666666667,,0,,,-22.931057,55.55461
3,57,116,133,101,5,7,15,15,12,0.0,training,0.3343333333333333,,0,,,12.4801445,34.661053
2,58,157,118,92,6,8,15,18,10,0.0,training,0.4935,,0,,,20.364483,-82.17496
2,44,219,116,91,6,7,4,9,12,0.0,training,0.31583333333333335,,1,,,65.06986,37.50687
2,47,125,152,109,6,9,18,16,11,0.0,training,0.35133333333333333,,0,,,37.778927,-71.641685
3,30,185,139,106,5,9,20,17,10,0.0,training,0.31833333333333336,,0,,,54.965187,-12.427781
3,63,161,153,103,5,8,16,20,11,0.0,training,0.3481666666666667,,0,,,-75.63425,9.958387
3,70,147,129,63,4,9,13,15,12,0.0,training,0.41183333333333333,,0,,,46.199852,6.884709
2,56,175,157,66,5,7,3,10,10,1.0,training,0.3453333333333333,,1,,,-54.857754,31.21713
2,47,133,127,69,4,8,17,19,11,0.0,training,0.4488333333333333,,0,,,7.430519,-34.566128
3,68,138,110,96,4,9,17,17,11,0.0,training,0.42916666666666664,,0,,,-3.040181,93.79596
2,63,183,155,97,5,7,3,12,11,1.0,training,0.30833333333333335,,1,,,-29.291233,37.8157
2,45,107,140,69,6,9,15,19,10,0.0,training,0.44333333333333336,,0,,,11.123547,-14.355577
2,43,183,134,61,6,9,15,16,10,0.0,training,0.44133333333333336,,0,,,10.617005,-15.669419
3,63,162,113,65,6,8,19,15,11,0.0,training,0.3398333333333333,,0,,,24.614887,-42.94804
2,64,161,135,103,5,7,6,10,13,1.0,training,0.31633333333333336,,1,,,-7.5063257,25.733349
2,48,140,100,72,5,7,14,14,12,0.0,training,0.2965,,0,,,-0.3295422,36.908195
2,54,166,117,91,6,7,4,12,10,1.0,training,0.462,,1,,,87.384964,-12.969794
3,66,176,166,94,5,7,4,10,10,1.0,training,0.2951666666666667,,1,,,14.57504,21.334255
3,32,188,130,91,6,9,15,18,10,0.0,training,0.418,,0,,,-30.190039,-81.32208
2,48,132,114,68,6,7,11,16,11,0.0,training,0.33816666666666667,,0,,,-79.50657,-21.745823
2,68,124,121,109,4,9,13,17,13,0.0,training,0.411,,0,,,-2.3886347,-75.54954
3,69,175,170,81,4,9,15,18,10,0.0,training,0.44266666666666665,,0,,,-34.881763,-6.5192475
2,35,145,139,90,5,7,13,15,10,0.0,training,0.4145,,0,,,-56.537556,28.886274
3,61,176,141,73,6,7,5,10,11,1.0,training,0.3408333333333333,,1,,,-8.110208,-15.466197
2,66,168,124,78,5,8,14,14,10,0.0,training,0.4806666666666667,,0,,,-31.502851,-47.344746
3,69,154,120,76,4,7,12,15,11,0.0,training,0.3993333333333333,,0,,,-94.062546,-1.3183516
2,69,187,126,79,4,7,15,18,12,0.0,training,0.41733333333333333,,0,,,25.846413,35.175663
2,57,194,105,103,4,8,7,11,12,0.0,training,0.42833333333333334,,1,,,33.521847,25.222885
3,58,177,136,95,4,7,3,9,11,1.0,training,0.3895,,1,,,-91.31886,-1.3650578
3,60,186,133,62,4,8,6,16,10,1.0,training,0.5006666666666667,,1,,,-30.681843,11.206678
3,62,146,154,97,4,9,16,16,13,0.0,training,0.443,,0,,,-7.9679227,-51.3465
2,61,178,100,106,6,7,3,8,11,1.0,training,0.25233333333333335,,1,,,-82.81517,-21.160984
3,51,138,127,93,4,7,20,16,10,0.0,training,0.4708333333333333,,0,,,-36.901833,71.453255
2,68,160,138,110,6,8,5,10,13,0.0,training,0.30216666666666664,,1,,,69.768555,-1.0274544
2,62,149,107,104,4,9,10,16,10,0.0,training,0.5125,,0,,,-52.669342,-14.02097
2,65,162,104,76,5,9,14,17,12,0.0,training,0.37983333333333336,,0,,,39.904854,39.099445
2,66,166,167,75,5,7,6,10,12,1.0,training,0.2758333333333333,,1,,,0.045082446,33.158234
3,66,216,156,78,6,8,2,9,12,1.0,training,0.2615,,1,,,39.7117,-20.287725
2,62,165,132,104,6,9,15,18,13,0.0,training,0.3985,,0,,,-74.98932,37.28862
2,64,125,105,81,6,8,14,13,13,0.0,training,0.36516666666666664,,0,,,72.63121,-3.0821314
2,58,232,127,75,5,8,5,10,12,1.0,training,0.3725,,1,,,-84.08773,21.12244
2,44,135,114,100,5,8,12,15,13,0.0,training,0.37783333333333335,,0,,,54.322243,25.296505
2,42,143,126,82,4,9,14,18,10,0.0,training,0.5466666666666666,,0,,,-63.66122,-6.067358
3,57,139,125,100,4,7,17,18,10,0.0,training,0.4795,,0,,,-35.936054,71.19108
3,46,143,131,94,5,8,10,17,10,0.0,training,0.47783333333333333,,0,,,46.159866,57.965424
2,36,133,114,68,4,9,14,17,13,0.0,training,0.41083333333333333,,0,,,-1.8895906,-84.10864
3,40,222,164,95,4,8,5,11,11,0.0,training,0.308,,1,,,-49.77357,-60.2191
2,58,180,112,85,4,9,11,14,13,0.0,training,0.4865,,0,,,-0.7857281,-76.54475
2,35,138,125,72,5,9,12,16,10,0.0,training,0.4485,,0,,,63.938877,-32.514057
3,65,129,107,106,5,7,11,18,13,0.0,training,0.2685,,0,,,5.744225,20.74774
3,62,187,159,110,4,8,4,10,12,1.0,training,0.30133333333333334,,1,,,26.704302,-27.23692
2,47,148,148,87,6,7,12,16,13,0.0,training,0.36433333333333334,,0,,,-17.935589,33.89036
3,48,215,114,107,4,7,5,6,12,1.0,training,0.2763333333333333,,1,,,30.494238,54.70061
3,62,192,119,93,5,7,4,9,13,1.0,training,0.3005,,1,,,5.345748,22.31874
3,42,150,120,106,4,9,16,17,10,0.0,training,0.5003333333333333,,0,,,-19.844208,-7.894384
3,60,189,158,98,5,8,5,12,12,0.0,training,0.326,,1,,,-58.027573,49.83089
2,70,194,101,65,5,8,16,18,12,0.0,training,0.2861666666666667,,0,,,-88.95799,21.376907
3,49,160,110,108,4,7,17,17,11,0.0,training,0.35583333333333333,,0,,,-96.40554,-2.178901
2,59,185,123,74,5,7,5,12,13,1.0,training,0.346,,1,,,-6.1246047,25.272799
3,62,148,136,86,4,9,14,17,10,0.0,training,0.5498333333333333,,0,,,-31.705679,-6.1723385
3,66,195,141,88,6,9,6,13,13,1.0,training,0.37883333333333336,,1,,,30.854294,-10.481412
2,54,147,157,82,4,8,17,16,10,0.0,training,0.553,,0,,,-3.3459466,7.9477954
2,70,152,103,64,5,9,15,15,13,0.0,training,0.31183333333333335,,0,,,28.154484,-57.915997
3,68,132,128,91,4,7,17,18,11,0.0,training,0.3873333333333333,,0,,,-94.317345,-2.5884204
2,46,215,167,100,5,9,2,9,11,1.0,training,0.2265,,1,,,-7.751029,64.82354
2,32,140,105,70,6,7,18,18,10,0.0,training,0.30783333333333335,,0,,,92.548744,-8.151516
3,63,200,146,106,5,8,5,13,12,1.0,training,0.31283333333333335,,1,,,-58.337685,49.571163
2,51,200,120,76,4,8,15,15,13,0.0,training,0.4725,,0,,,-71.28454,-44.54409
2,57,143,132,81,5,8,15,16,10,0.0,training,0.49383333333333335,,0,,,-31.821102,-45.797787
3,69,155,144,70,6,9,13,12,10,0.0,training,0.44533333333333336,,0,,,-21.767677,-82.56727
3,70,216,154,100,4,9,3,8,11,1.0,training,0.27166666666666667,,1,,,-5.171257,92.39146
3,64,156,141,78,4,9,14,18,13,0.0,training,0.4588333333333333,,0,,,-6.6076665,-49.929985
2,31,148,132,89,4,9,14,14,11,0.0,training,0.43183333333333335,,0,,,-20.456785,-28.10594
3,38,165,113,102,6,8,12,17,10,0.0,training,0.42533333333333334,,0,,,9.8437805,74.302
2,43,143,131,105,6,9,17,19,10,0.0,training,0.4483333333333333,,0,,,5.077049,-12.860491
3,57,144,149,102,4,8,13,19,11,0.0,training,0.4565,,0,,,-45.51792,-63.834373
2,60,207,131,79,4,9,5,9,11,1.0,training,0.4701666666666667,,1,,,-13.899995,-36.03611
3,68,182,104,72,5,9,18,15,11,0.0,training,0.32866666666666666,,0,,,38.43375,-42.9022
2,37,126,130,91,6,9,17,18,10,0.0,training,0.44483333333333336,,0,,,6.217867,-14.415572
2,69,151,120,67,4,7,20,16,10,0.0,training,0.43233333333333335,,0,,,13.359643,51.358833
3,68,162,128,83,6,9,11,15,10,1.0,training,0.4781666666666667,,0,,,-23.088633,-78.74993
2,62,225,116,97,5,7,6,7,11,1.0,training,0.2896666666666667,,1,,,-29.713713,35.894184
2,37,149,125,87,5,8,15,15,10,0.0,training,0.4618333333333333,,0,,,-37.824497,-46.933643
2,52,149,119,98,5,7,11,16,13,0.0,training,0.34883333333333333,,0,,,-6.769482,23.505875
2,66,201,132,82,6,8,4,12,11,1.0,training,0.3933333333333333,,1,,,85.17818,-33.525444
2,63,164,123,82,4,9,10,16,10,0.0,training,0.5641666666666667,,0,,,-54.43246,-7.995202
2,41,147,105,85,5,8,15,18,10,0.0,training,0.436,,0,,,-38.287178,-47.3068
2,54,136,132,66,5,8,18,18,11,0.0,training,0.36916666666666664,,0,,,-37.502472,-26.548498
3,61,158,167,110,5,7,3,8,11,1.0,training,0.1895,,1,,,-9.129226,42.864864
2,30,192,168,96,5,7,5,15,12,1.0,training,0.20633333333333334,,1,,,1.862454,31.882843
2,68,182,148,97,4,9,3,10,13,0.0,training,0.38,,1,,,1.8870301,-76.50598
